objid,fileid,ra,dec,u,g,r,i,z,field
1237651191357702312,587725470132797590,130.47152952,51.47713161,20.232153,18.172186,17.216194,16.720003,16.413713,183
1237651190820831364,587725469595926643,130.99640202,51.09033276,18.451342,16.720289,15.646186,15.207362,14.811025,183
1237651250948735291,588007004700541169,130.68064778,51.29907467,20.288742,18.414843,17.192396,16.715912,16.290613,158
1237651250948800616,588007004700606582,130.99137591,51.32398624,19.737568,17.804583,16.812984,16.361891,16.041319,159
1237651251485606107,588007005237412059,130.32280902,51.46412325,19.313471,17.896185,17.323589,16.941757,16.742062,158
1237651252022542595,588007005774348553,130.06251423,51.88431309,20.020847,18.027683,17.082516,16.659477,16.310993,159
1237651251485671643,588007005237477587,130.54689029,51.60427124,19.865582,18.545456,17.649847,17.23588,17.002945,159
1237651252022607903,588007005774413867,130.07140032,51.9508141,20.589754,18.637148,17.528959,17.04924,16.666935,160
1237651191894704282,587725470669799586,130.28391998,51.92860886,18.479828,16.858999,16.042387,15.629218,15.313234,185
1237651191894835314,587725470669930625,130.51033541,52.1201875,19.718224,17.821932,16.809143,16.357866,16.023684,187
1237651191894704294,587725470669799594,130.24568577,51.96064665,20.156815,18.136471,17.173435,16.737228,16.383699,185
1237651192431968488,587725471207063759,130.71373039,52.92505329,19.035076,17.343744,16.437208,15.974832,15.608512,191
1237651252559675542,587725979615887464,129.94001394,52.71788992,20.146288,18.250212,17.165012,16.71138,16.325655,163
1237651252559872288,587725550125973634,130.67388287,52.98055931,20.946815,18.043753,17.054085,16.610516,16.261307,166
1237651252559806721,588007006311612654,130.54673237,52.86680285,20.336355,18.362474,17.272684,16.805136,16.429058,165
1237651252559872304,587725550125973645,130.66777554,52.99873815,20.172771,18.089609,16.996094,16.50771,16.101006,166
1237651252559872245,588007006311678202,130.65834129,52.91062429,18.011703,16.103035,15.235335,14.82175,14.492808,166
1237651252559806638,587725979616018574,130.24224723,52.87178376,18.446857,16.787951,16.004726,15.604935,15.233736,165
1237651252559741055,587725979615953038,130.05473617,52.77741591,20.099325,18.414719,17.583752,17.146307,16.830183,164
1237651192431902934,587725471206998181,130.67397817,52.74637276,17.660381,15.798667,15.016961,14.661174,14.403976,190
1237651252023066851,588007005774872806,131.147917,52.80646862,19.827351,18.465649,17.732204,17.327339,17.047876,167
1237651252559937559,588007006311743645,130.7478654,52.9873448,19.110752,17.037056,15.988316,15.532588,15.173162,167
1237651192431968541,587725471207063742,130.89274316,52.78891757,19.873699,18.254263,17.429375,17.024654,16.71101,191
1237651252022935719,588007005774741714,130.94826039,52.55958633,19.202908,17.285812,16.371748,15.925013,15.599691,165
1237651252022935697,588007005774741702,130.93934869,52.54251574,18.928875,17.259142,16.317003,15.821089,15.45636,165
1237651252022870244,588007005774676187,130.70619308,52.56550024,19.792065,18.350121,17.373043,16.902355,16.567112,164
1237651191894900845,587725470669996149,130.6888878,52.28784819,20.880157,18.409416,17.214855,16.736568,16.367214,188
1237651192432361542,587725471207456949,131.68519964,53.53936233,19.50362,17.490982,16.441286,15.882805,15.456454,197
1237651251485999340,588007005237805273,131.32959389,52.1719252,18.680094,17.653826,17.243931,16.881138,16.794474,164
1237651251486064776,588007005237870746,131.37811853,52.25473467,17.934263,16.526611,15.799168,15.364452,15.069798,165
1237651252023001290,588007005774807253,131.20316207,52.63407406,18.735023,16.572653,15.522936,14.991942,14.564657,166
1237651191895032016,587725470670127268,131.20232902,52.35228418,19.509899,17.724243,16.935911,16.561138,16.287716,190
1237651251486064860,588007005237870812,131.3601287,52.39755117,18.124062,16.282955,15.458014,15.068106,14.747046,165
1237651191358226563,587725470133321873,131.63979947,52.29186747,18.388039,16.96446,16.378649,16.033974,15.80849,191
1237650795676762363,587725074451857702,131.66037836,-0.35324901,27.984505,28.403141,18.978916,20.756447,27.190168,75
1237650795676762356,587725074451857631,131.64909919,-0.35661023,24.634678,19.167913,17.847628,17.459448,22.826912,75
1237651273499410589,587725552274505897,131.36604627,55.88149466,18.973841,17.772583,17.18569,16.824366,16.669477,190
1237651272962277504,587725551737372780,131.33506468,55.11074341,18.135532,16.773348,16.20787,15.855875,15.664212,186
1237651273499279616,587725981227679902,131.2040124,55.5930993,18.952049,17.625578,16.94022,16.6071,16.337618,188
1237651273499410562,587725552274505871,131.32867918,55.84257646,18.934374,17.239412,16.454319,16.020609,15.701216,190
1237651272962343130,587725551737438429,131.37440369,55.37810482,18.93795,17.728909,17.1859,16.867676,16.643875,187
1237651272962277523,587725551737372795,131.14780392,55.21686941,19.207253,17.419607,16.514742,16.057264,15.720417,186
1237651272962408749,587725551737504022,131.41677806,55.37224742,21.094788,18.813799,17.558348,16.997129,16.558235,188
1237654604239274286,587726033300881540,131.11854492,2.06393532,16.937155,15.521757,14.773293,14.376152,14.04848,79
1237654604239339801,587726033300947247,131.20740629,1.97426928,19.646015,18.246908,17.456347,17.010351,16.724955,80
1237650796213240134,587725074988335435,130.66835093,0.17871684,19.99423,18.285437,17.41482,16.990084,16.662786,69
1237648721746133050,588848900428070960,130.90193597,0.38369469,20.510836,18.509348,17.26071,16.776627,16.417915,101
1237650796213240211,587725074988335501,130.70956015,0.1628037,19.089558,17.972498,17.563654,17.270832,17.205973,69
1237651754535485571,587726033310580879,153.15715724,2.55712079,18.802059,17.37763,16.751928,16.396423,16.170959,186
1237653665260241035,587728309095628951,153.15756187,2.50861932,19.578087,17.548138,16.444651,15.977424,15.665539,204
1237651754535420186,587726033310515448,153.06719087,2.5673581,19.562595,18.001909,17.115404,16.627783,16.280682,185
1237651753998549163,587726032773644463,153.07166902,2.27203907,19.946302,18.086895,17.099649,16.651882,16.325716,185
1237653664723370017,587728308558757916,153.12487777,1.95972794,19.831387,17.79631,16.613468,16.142437,15.822307,204
1237653665260241010,587728309095628930,153.13569737,2.51196277,19.838428,17.791531,16.645962,16.167356,15.796803,204
1237654599954137307,587726033847386287,153.12440402,3.13321071,20.290758,18.396124,17.425003,16.997227,16.66744,229
1237654599954137320,587726033847451837,153.14727234,3.07491568,20.287542,18.300238,17.254593,16.763544,16.375603,229
1237651755072290976,587726033847386285,153.12251503,2.9653955,19.59721,17.933596,17.077793,16.634365,16.302694,185
1237651737355813133,587728309632499897,153.15576438,2.83824652,19.116238,17.919117,17.911367,17.642027,17.379042,189
1237654599954137309,587726033847451823,153.14038153,2.99284976,20.303141,18.398827,17.443352,17.030674,16.733429,229
1237651754535551177,587726033310646436,153.34210617,2.5826526,19.306608,18.236109,17.716311,17.306631,17.16567,187
1237651754535616750,587726033310712015,153.53586499,2.59812494,20.625654,18.78137,17.637739,17.20779,16.899933,188
1237653665260306668,587728309095694496,153.32744702,2.48787191,20.885946,18.764036,17.653101,17.185179,16.865435,205
1237653665260306647,587728309095694484,153.30736364,2.48660991,20.619295,18.468203,17.377296,16.943388,16.618395,205
1237654030330691786,587728309105787020,176.39416951,2.7787833,20.166836,18.137764,17.259295,16.826609,16.552242,177
1237651753998680184,587726032773775514,153.30236362,2.32661065,18.187088,17.058205,16.662346,16.447132,16.282452,187
1237651753998614775,587726032773710058,153.27811332,2.25664165,19.770973,18.504246,17.922709,17.556631,17.32723,186
1237651753998680203,587726032773775528,153.30824502,2.20088835,19.566685,18.337507,17.665037,17.290888,17.185015,187
1237653664723435673,587728308558823552,153.36098992,2.09250095,19.714672,18.368176,17.569143,17.191572,16.989136,205
1237653664723435643,587728308558823532,153.33810399,2.0219228,20.8992,19.093447,17.935465,17.427647,17.058996,205
1237653664723435617,587728308558823507,153.28865395,2.04385227,20.66404,18.728573,17.485359,17.012192,16.660374,205
1237653664723435628,587728308558823516,153.31661762,1.9634018,19.559456,17.508648,16.452429,16.006632,15.663136,205
1237651754535616706,587726033310711988,153.49159054,2.65562223,18.714384,17.420834,16.670879,16.261976,15.995946,188
1237653665797177546,587728309632565409,153.32223388,2.8203715,20.16704,18.680578,17.629763,17.170448,16.896482,205
1237651754535551255,587726033310646427,153.3261246,2.74942067,20.772184,18.801132,17.359407,16.839027,16.523767,187
1237651754535551250,587726033310646500,153.32629996,2.65536843,20.960289,19.186243,17.734436,17.2302,16.872248,187
1237651752942633071,587726031717728397,193.83774015,1.7124907,17.966887,16.436075,15.726892,15.337918,15.066188,457
1237651755090116646,587726033865212013,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237654030330626146,587728309105721482,176.20874945,2.76031662,19.99896,18.37463,17.218658,16.753691,16.439219,176
1237651755090116646,587726033865212001,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237651755090116646,587726033865211993,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237651737373638689,587726016148734065,193.86174822,3.29228504,20.160992,18.05798,17.185516,16.671022,16.374355,461
1237651754535813223,587726033310908516,153.89103256,2.75660047,20.119917,18.662123,17.822643,17.371574,17.05394,191
1237653665797439622,587728309632827504,153.92360442,2.92062951,19.661901,18.244415,17.485743,17.010233,16.696461,209
1237651753998745787,587726032773841025,153.53019516,2.31381279,20.143085,18.625555,17.585403,17.135019,16.84638,188
1237651735235395794,587726014010491098,214.9772258,1.24903946,20.019384,17.909666,16.870052,16.417116,16.056437,602
1237651735235526888,587726014010622194,215.28313649,1.12009492,20.1884,18.052725,16.996897,16.521154,16.137962,604
1237651755090116646,587726033865211993,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237651755090116646,587726033865212001,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237651755090116646,587726033865212013,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237651737373638821,587726016148734030,193.82563384,3.2982485,19.237501,17.314665,16.385765,15.971197,15.643734,461
1237651753488613469,587726032263708784,214.61409767,1.87204864,19.15188,17.875027,17.278418,16.926579,16.676529,596
1237651735772135676,587726014547230846,214.60662752,1.74999724,20.899933,18.907076,17.388441,16.851833,16.485735,600
1237651735772201406,587726014547296608,214.77095308,1.55815745,19.73436,18.229208,17.289684,16.812326,16.484062,601
1237651752951742697,587726031726838012,214.61163375,1.53596056,19.677332,18.306173,17.465883,17.064987,16.793804,596
1237651736309072040,587726015084167338,214.80220315,2.00135123,20.093412,18.174885,17.288004,16.871897,16.490917,601
1237651754535682222,587726033310777511,153.66284236,2.74878916,19.343525,17.613838,16.599407,16.063784,15.659863,189
1237653665260372139,587728309095760005,153.53349142,2.42049708,18.971025,17.034687,16.01178,15.661428,15.312471,206
1237653665260503133,587728309095891023,153.71974345,2.51782845,20.458004,18.547546,17.535528,17.132338,16.784779,208
1237651754535682219,587726033310777509,153.66382925,2.64357161,19.292606,18.117619,17.533789,17.16378,16.990685,189
1237654030330691793,587728309105787031,176.39767819,2.7173492,20.697063,18.627916,17.362341,16.858763,16.537815,177
1237654029793493177,587728308568588469,175.67646649,2.38280869,19.520704,18.072821,17.316359,16.899773,16.604645,172
1237651753488679063,587726032263774348,214.82346866,1.93147999,20.179092,18.297764,17.390646,17.00429,16.662569,597
1237651753488679060,587726032263774346,214.82101178,1.86801305,18.805628,16.871077,15.96424,15.52331,15.174866,597
1237651736309072013,587726015084167317,214.76664561,1.99122075,19.430815,17.892742,17.117905,16.668221,16.328587,601
1237651755090116646,587726033865212013,193.90103139,3.39763133,14.212544,10.964773,35.974701,13.340345,5.515269,457
1237651252021887141,588007005773693102,128.22520617,50.77635682,19.116709,17.080757,16.149462,15.721232,15.376889,149
1237651272431894701,587725551206989983,155.22693775,64.040412,18.661287,17.251625,16.708792,16.419834,16.164652,285
1237651272431829138,587725551206924443,154.94072573,63.96624573,18.933811,17.136074,16.165504,15.662784,15.236229,284
1237651272972763201,587725551747858508,175.72259198,67.44047976,20.240765,18.396816,17.497227,17.096029,16.800711,346
1237651272972763197,587725551747858504,175.72836168,67.40562674,19.550783,18.20166,17.545992,17.202272,16.911461,346
1237651272972828916,587725551747924198,176.28906745,67.41148966,20.382471,18.599127,17.578573,17.173498,16.776798,347
1237651272972828800,587725551747924095,176.15331999,67.40589662,17.659479,16.082945,15.100672,14.674295,14.350203,347
1237651272972763282,587725551747858581,175.9828261,67.4582051,20.151234,18.036661,17.009075,16.578865,16.22821,346
1237651272972828784,587725551747924087,176.12351546,67.42237347,20.509216,18.48872,17.44976,17.014544,16.613377,347
1237651271366803612,587725550141898905,202.30984102,65.35886669,19.914585,17.762983,16.68943,16.267199,15.928729,417
1237648705665827119,587722984440922403,217.69505261,0.90003739,20.316927,18.335865,17.296507,16.826462,16.473007,495
1237651066277724331,587729154670526658,175.58312233,64.66028534,18.873804,17.867033,17.44626,17.216587,17.082308,350
1237651066277855335,587729154670657676,176.29867593,64.68352101,19.162411,17.1437,16.242579,15.797332,15.464826,352
1237651066277724213,587729154670526578,175.57857432,64.68661309,20.042538,18.67091,17.843046,17.384548,17.081821,350
1237651251502252186,588007005254058096,202.27737836,64.24258218,20.468344,18.612593,17.807917,17.360729,17.137184,412
1237651251502186646,588007005253992621,202.28180982,64.35386403,20.108053,18.401678,17.620667,17.238939,16.981775,411
1237651251502252181,588007005254058088,202.32321712,64.34733528,20.562508,18.815722,17.669268,17.17734,16.854242,412
1237651252039123074,588007005790929016,202.68567218,64.61175835,20.58572,18.85804,17.70364,17.204269,16.87644,412
1237651271366803623,587725550141898914,202.32718682,65.31178773,19.171068,17.218882,16.297585,15.88984,15.618654,417
1237651067893186786,588007006327668893,202.31248389,65.10884336,21.107513,18.987806,17.595325,17.05629,16.679684,424
1237651271366803636,587725550141898926,202.33875102,65.2739351,19.02598,17.783014,17.049128,16.638874,16.39076,417
1237651067893252343,588007006327734386,202.51162154,65.08312442,20.729818,18.504532,17.036039,16.459253,16.096117,425
1237651067893252165,588007006327734310,202.67828552,65.16206328,18.837038,17.576069,17.325033,17.107521,16.982771,425
